"id","Symbol","EnsemblID","Synonyms"
"575","AMBP","ENSG00000106927","A1M"
"576","AMBP","ENSG00000106927","EDC1"
"577","AMBP","ENSG00000106927","HCP"
"578","AMBP","ENSG00000106927","HI30"
"579","AMBP","ENSG00000106927","IATIL"
"580","AMBP","ENSG00000106927","ITI"
"581","AMBP","ENSG00000106927","ITIL"
"582","AMBP","ENSG00000106927","ITILC"
"583","AMBP","ENSG00000106927","UTI"
"584","AMD1","ENSG00000123505","ADOMETDC"
"585","AMD1","ENSG00000123505","AMD"
"586","AMD1","ENSG00000123505","SAMDC"
"587","AMELX","ENSG00000125363","AI1E"
"588","AMELX","ENSG00000125363","AIH1"
"589","AMELX","ENSG00000125363","ALGN"
"590","AMELX","ENSG00000125363","AMG"
"591","AMELX","ENSG00000125363","AMGL"
"592","AMELX","ENSG00000125363","AMGX"
"593","AMELY","ENSG00000099721","AMGL"
"594","AMELY","ENSG00000099721","AMGY"
"595","AMFR","ENSG00000159461","GP78"
"596","AMFR","ENSG00000159461","RNF45"
"597","AMH","ENSG00000104899","MIF"
"598","AMH","ENSG00000104899","MIS"
"599","AMHR2","ENSG00000135409","AMHR"
"600","AMHR2","ENSG00000135409","MISR2"
"601","AMHR2","ENSG00000135409","MISRII"
"602","AMHR2","ENSG00000135409","MRII"
"603","AMPD1","ENSG00000116748","MAD"
"604","AMPD1","ENSG00000116748","MADA"
"605","AMPD1","ENSG00000116748","MMDD"
"606","AMPD2","ENSG00000116337","PCH9"
"607","AMPD2","ENSG00000116337","SPG63"
"608","AMPD3","ENSG00000133805","-"
"609","AMPH","ENSG00000078053","AMPH1"
"610","BIN1","ENSG00000136717","AMPH2"
"611","BIN1","ENSG00000136717","AMPHL"
"612","BIN1","ENSG00000136717","CNM2"
"613","BIN1","ENSG00000136717","SH3P9"
"614","ANGPT1","ENSG00000154188","AGP1"
"615","ANGPT1","ENSG00000154188","AGPT"
"616","ANGPT1","ENSG00000154188","ANG1"
"617","ANGPT2","ENSG00000091879","AGPT2"
"618","ANGPT2","ENSG00000091879","ANG2"
"619","ANK1","ENSG00000029534","ANK"
"620","ANK1","ENSG00000029534","SPH1"
"621","ANK1","ENSG00000029534","SPH2"
"622","ANK2","ENSG00000145362","ANK-2"
"623","ANK2","ENSG00000145362","CFAP87"
"624","ANK2","ENSG00000145362","FAP87"
"625","ANK2","ENSG00000145362","LQT4"
"626","ANK2","ENSG00000145362","brank-2"
"627","ANK3","ENSG00000151150","ANKYRIN-G"
"628","ANK3","ENSG00000151150","MRT37"
"629","ANPEP","ENSG00000166825","APN"
"630","ANPEP","ENSG00000166825","CD13"
"631","ANPEP","ENSG00000166825","GP150"
"632","ANPEP","ENSG00000166825","LAP1"
"633","ANPEP","ENSG00000166825","P150"
"634","ANPEP","ENSG00000166825","PEPN"
"635","SLC25A4","ENSG00000151729","AAC1"
"636","SLC25A4","ENSG00000151729","ANT"
"637","SLC25A4","ENSG00000151729","ANT 1"
"638","SLC25A4","ENSG00000151729","ANT1"
"639","SLC25A4","ENSG00000151729","MTDPS12"
"640","SLC25A4","ENSG00000151729","MTDPS12A"
"641","SLC25A4","ENSG00000151729","PEO2"
"642","SLC25A4","ENSG00000151729","PEO3"
"643","SLC25A4","ENSG00000151729","PEOA2"
"644","SLC25A4","ENSG00000151729","T1"
"645","SLC25A5","ENSG00000005022","2F1"
"646","SLC25A5","ENSG00000005022","AAC2"
"647","SLC25A5","ENSG00000005022","ANT2"
"648","SLC25A5","ENSG00000005022","T2"
"649","SLC25A5","ENSG00000005022","T3"
"650","SLC25A6","ENSG00000169100","AAC3"
"651","SLC25A6","ENSG00000169100","ANT"
"652","SLC25A6","ENSG00000169100","ANT 2"
"653","SLC25A6","ENSG00000169100","ANT 3"
"654","SLC25A6","ENSG00000169100","ANT3"
"655","SLC25A6","ENSG00000169100","ANT3Y"
"656","ANXA1","ENSG00000135046","ANX1"
"657","ANXA1","ENSG00000135046","LPC1"
"658","ANXA2","ENSG00000182718","ANX2"
"659","ANXA2","ENSG00000182718","ANX2L4"
"660","ANXA2","ENSG00000182718","CAL1H"
"661","ANXA2","ENSG00000182718","HEL-S-270"
"662","ANXA2","ENSG00000182718","LIP2"
"663","ANXA2","ENSG00000182718","LPC2"
"664","ANXA2","ENSG00000182718","LPC2D"
"665","ANXA2","ENSG00000182718","P36"
"666","ANXA2","ENSG00000182718","PAP-IV"
"667","ANXA3","ENSG00000138772","ANX3"
"668","ANXA4","ENSG00000196975","ANX4"
"669","ANXA4","ENSG00000196975","HEL-S-274"
"670","ANXA4","ENSG00000196975","P32.5"
"671","ANXA4","ENSG00000196975","PAP-II"
"672","ANXA4","ENSG00000196975","PIG28"
"673","ANXA4","ENSG00000196975","PP4-X"
"674","ANXA4","ENSG00000196975","ZAP36"
"675","ANXA5","ENSG00000164111","ANX5"
"676","ANXA5","ENSG00000164111","ENX2"
"677","ANXA5","ENSG00000164111","HEL-S-7"
"678","ANXA5","ENSG00000164111","PP4"
"679","ANXA5","ENSG00000164111","RPRGL3"
"680","ANXA6","ENSG00000197043","ANX6"
"681","ANXA6","ENSG00000197043","CBP68"
"682","ANXA6","ENSG00000197043","CPB-II"
"683","ANXA6","ENSG00000197043","p68"
"684","ANXA6","ENSG00000197043","p70"
"685","ANXA7","ENSG00000138279","ANX7"
"686","ANXA7","ENSG00000138279","SNX"
"687","ANXA7","ENSG00000138279","SYNEXIN"
"688","ANXA11","ENSG00000122359","ALS23"
"689","ANXA11","ENSG00000122359","ANX11"
"690","ANXA11","ENSG00000122359","CAP-50"
"691","ANXA11","ENSG00000122359","CAP50"
"692","ANXA13","ENSG00000104537","ANX13"
"693","ANXA13","ENSG00000104537","ISA"
"694","AOAH","ENSG00000136250","-"
"695","AOC2","ENSG00000131480","DAO2"
"696","AOC2","ENSG00000131480","RAO"
"697","AOC2","ENSG00000131480","SSAO"
"698","AOX1","ENSG00000138356","AO"
"699","AOX1","ENSG00000138356","AOH1"
"700","APAF1","ENSG00000120868","APAF-1"
"701","APAF1","ENSG00000120868","CED4"
"702","NUDT2","ENSG00000164978","APAH1"
"703","APOF","ENSG00000175336","Apo-F"
"704","APOF","ENSG00000175336","LTIP"
"705","APBA1","ENSG00000107282","D9S411E"
"706","APBA1","ENSG00000107282","LIN10"
"707","APBA1","ENSG00000107282","MINT1"
"708","APBA1","ENSG00000107282","X11"
"709","APBA1","ENSG00000107282","X11A"
"710","APBA1","ENSG00000107282","X11ALPHA"
"711","APBA2","ENSG00000034053","D15S1518E"
"712","APBA2","ENSG00000034053","HsT16821"
"713","APBA2","ENSG00000034053","LIN-10"
"714","APBA2","ENSG00000034053","MGC:14091"
"715","APBA2","ENSG00000034053","MINT2"
"716","APBA2","ENSG00000034053","X11-BETA"
"717","APBA2","ENSG00000034053","X11L"
"718","APBB1","ENSG00000166313","FE65"
"719","APBB1","ENSG00000166313","MGC:9072"
"720","APBB1","ENSG00000166313","RIR"
"721","APBB2","ENSG00000163697","FE65L"
"722","APBB2","ENSG00000163697","FE65L1"
"723","APC","ENSG00000134982","BTPS2"
"724","APC","ENSG00000134982","DESMD"
"725","APC","ENSG00000134982","DP2"
"726","APC","ENSG00000134982","DP2.5"
"727","APC","ENSG00000134982","DP3"
"728","APC","ENSG00000134982","GS"
"729","APC","ENSG00000134982","PPP1R46"
"730","APCS","ENSG00000132703","HEL-S-92n"
"731","APCS","ENSG00000132703","PTX2"
"732","APCS","ENSG00000132703","SAP"
"733","AIRE","ENSG00000160224","AIRE1"
"734","AIRE","ENSG00000160224","APECED"
"735","AIRE","ENSG00000160224","APS1"
"736","AIRE","ENSG00000160224","APSI"
"737","AIRE","ENSG00000160224","PGA1"
"738","APEH","ENSG00000164062","AARE"
"739","APEH","ENSG00000164062","ACPH"
"740","APEH","ENSG00000164062","APH"
"741","APEH","ENSG00000164062","D3F15S2"
"742","APEH","ENSG00000164062","D3S48E"
"743","APEH","ENSG00000164062","DNF15S2"
"744","APEH","ENSG00000164062","OPH"
"745","APEX1","ENSG00000100823","APE"
"746","APEX1","ENSG00000100823","APE1"
"747","APEX1","ENSG00000100823","APEN"
"748","APEX1","ENSG00000100823","APEX"
"749","APEX1","ENSG00000100823","APX"
"750","APEX1","ENSG00000100823","HAP1"
"751","APEX1","ENSG00000100823","REF1"
"752","BIRC2","ENSG00000110330","API1"
"753","BIRC2","ENSG00000110330","HIAP2"
"754","BIRC2","ENSG00000110330","Hiap-2"
"755","BIRC2","ENSG00000110330","MIHB"
"756","BIRC2","ENSG00000110330","RNF48"
"757","BIRC2","ENSG00000110330","c-IAP1"
"758","BIRC2","ENSG00000110330","cIAP1"
"759","BIRC3","ENSG00000023445","AIP1"
"760","BIRC3","ENSG00000023445","API2"
"761","BIRC3","ENSG00000023445","CIAP2"
"762","BIRC3","ENSG00000023445","HAIP1"
"763","BIRC3","ENSG00000023445","HIAP1"
"764","BIRC3","ENSG00000023445","IAP-1"
"765","BIRC3","ENSG00000023445","MALT2"
"766","BIRC3","ENSG00000023445","MIHC"
"767","BIRC3","ENSG00000023445","RNF49"
"768","BIRC3","ENSG00000023445","c-IAP2"
"769","XIAP","ENSG00000101966","API3"
"770","XIAP","ENSG00000101966","BIRC4"
"771","XIAP","ENSG00000101966","IAP-3"
"772","XIAP","ENSG00000101966","ILP1"
"773","XIAP","ENSG00000101966","MIHA"
"774","XIAP","ENSG00000101966","XLP2"
"775","XIAP","ENSG00000101966","hIAP-3"
"776","XIAP","ENSG00000101966","hIAP3"
"777","BIRC5","ENSG00000089685","API4"
"778","BIRC5","ENSG00000089685","EPR-1"
"779","APLP1","ENSG00000105290","APLP"
"780","APLP2","ENSG00000084234","APLP-2"
"781","APLP2","ENSG00000084234","APPH"
"782","APLP2","ENSG00000084234","APPL2"
"783","APLP2","ENSG00000084234","CDEBP"
"784","APOA1","ENSG00000118137","HPALP2"
"785","APOA1","ENSG00000118137","apo(a)"
"786","APOA2","ENSG00000158874","Apo-AII"
"787","APOA2","ENSG00000158874","ApoA-II"
"788","APOA2","ENSG00000158874","apoAII"
"789","APOA4","ENSG00000110244","-"
"790","APOB","ENSG00000084674","FCHL2"
"791","APOB","ENSG00000084674","FLDB"
"792","APOB","ENSG00000084674","LDLCQ4"
"793","APOB","ENSG00000084674","apoB-100"
"794","APOB","ENSG00000084674","apoB-48"
"795","APOBEC1","ENSG00000111701","APOBEC-1"
"796","APOBEC1","ENSG00000111701","BEDP"
"797","APOBEC1","ENSG00000111701","CDAR1"
"798","APOBEC1","ENSG00000111701","HEPR"
"799","APOC1","ENSG00000130208","Apo-CI"
"800","APOC1","ENSG00000130208","ApoC-I"
"801","APOC1","ENSG00000130208","apo-CIB"
"802","APOC1","ENSG00000130208","apoC-IB"
"803","APOC1P1","ENSG00000214855","-"
"804","AQP8","ENSG00000103375","AQP-8"
"805","APOC3","ENSG00000110245","APOCIII"
"806","APOD","ENSG00000189058","-"
"807","APOE","ENSG00000130203","AD2"
"808","APOE","ENSG00000130203","APO-E"
"809","APOE","ENSG00000130203","ApoE4"
"810","APOE","ENSG00000130203","LDLCQ5"
"811","APOE","ENSG00000130203","LPG"
"812","APOH","ENSG00000091583","B2G1"
"813","APOH","ENSG00000091583","B2GP1"
"814","APOH","ENSG00000091583","BG"
"815","APP","ENSG00000142192","AAA"
"816","APP","ENSG00000142192","ABETA"
"817","APP","ENSG00000142192","ABPP"
"818","APP","ENSG00000142192","AD1"
"819","APP","ENSG00000142192","APPI"
"820","APP","ENSG00000142192","CTFgamma"
"821","APP","ENSG00000142192","CVAP"
"822","APP","ENSG00000142192","PN-II"
"823","APP","ENSG00000142192","PN2"
"824","APP","ENSG00000142192","preA4"
"825","APRT","ENSG00000198931","AMP"
"826","APRT","ENSG00000198931","APRTD"
"827","KLK3","ENSG00000142515","APS"
"828","KLK3","ENSG00000142515","KLK2A1"
"829","KLK3","ENSG00000142515","PSA"
"830","KLK3","ENSG00000142515","hK3"
"831","FAS","ENSG00000026103","ALPS1A"
"832","FAS","ENSG00000026103","APO-1"
"833","FAS","ENSG00000026103","APT1"
"834","FAS","ENSG00000026103","CD95"
"835","FAS","ENSG00000026103","FAS1"
"836","FAS","ENSG00000026103","FASTM"
"837","FAS","ENSG00000026103","TNFRSF6"
"838","FASLG","ENSG00000117560","ALPS1B"
"839","FASLG","ENSG00000117560","APT1LG1"
"840","FASLG","ENSG00000117560","APTL"
"841","FASLG","ENSG00000117560","CD178"
"842","FASLG","ENSG00000117560","CD95-L"
"843","FASLG","ENSG00000117560","CD95L"
"844","FASLG","ENSG00000117560","FASL"
"845","FASLG","ENSG00000117560","TNFSF6"
"846","FASLG","ENSG00000117560","TNLG1A"
"847","SHROOM2","ENSG00000146950","APXL"
"848","SHROOM2","ENSG00000146950","HSAPXL"
"849","AQP1","ENSG00000240583","AQP-CHIP"
"850","AQP1","ENSG00000240583","CHIP28"
"851","AQP1","ENSG00000240583","CO"
"852","AQP2","ENSG00000167580","AQP-CD"
"853","AQP2","ENSG00000167580","WCH-CD"
"854","AQP3","ENSG00000165272","AQP-3"
"855","AQP3","ENSG00000165272","GIL"
"856","AQP4","ENSG00000171885","MIWC"
"857","AQP4","ENSG00000171885","WCH4"
"858","AQP5","ENSG00000161798","AQP-5"
"859","AQP5","ENSG00000161798","PPKB"
"860","AQP6","ENSG00000086159","AQP2L"
"861","AQP6","ENSG00000086159","KID"
"862","AQP9","ENSG00000103569","AQP-9"
"863","AQP9","ENSG00000103569","HsT17287"
"864","AQP9","ENSG00000103569","SSC1"
"865","AQP9","ENSG00000103569","T17287"
"866","AR","ENSG00000169083","AIS"
"867","AR","ENSG00000169083","AR8"
"868","AR","ENSG00000169083","DHTR"
"869","AR","ENSG00000169083","HUMARA"
"870","AR","ENSG00000169083","HYSP1"
"871","AR","ENSG00000169083","KD"
"872","AR","ENSG00000169083","NR3C4"
"873","AR","ENSG00000169083","SBMA"
"874","AR","ENSG00000169083","SMAX1"
"875","AR","ENSG00000169083","TFM"
"876","ABCC6","ENSG00000091262","ABC34"
"877","ABCC6","ENSG00000091262","ARA"
"878","ABCC6","ENSG00000091262","EST349056"
"879","ABCC6","ENSG00000091262","GACI2"
"880","ABCC6","ENSG00000091262","MLP1"
"881","ABCC6","ENSG00000091262","MOAT-E"
"882","ABCC6","ENSG00000091262","MOATE"
"883","ABCC6","ENSG00000091262","MRP6"
"884","ABCC6","ENSG00000091262","PXE"
"885","ABCC6","ENSG00000091262","PXE1"
"886","ABCC6","ENSG00000091262","URG7"
"887","ARAF","ENSG00000078061","A-RAF"
"888","ARAF","ENSG00000078061","ARAF1"
"889","ARAF","ENSG00000078061","PKS2"
"890","ARAF","ENSG00000078061","RAFA1"
"891","ARCN1","ENSG00000095139","COPD"
"892","ARCN1","ENSG00000095139","SRMMD"
"893","TRIM23","ENSG00000113595","ARD1"
"894","TRIM23","ENSG00000113595","ARFD1"
"895","TRIM23","ENSG00000113595","RNF46"
"896","AREG","ENSG00000109321","AR"
"897","AREG","ENSG00000109321","AREGB"
"898","AREG","ENSG00000109321","CRDGF"
"899","AREG","ENSG00000109321","SDGF"
"900","ARF1","ENSG00000143761","PVNH8"
"901","ARF4","ENSG00000168374","ARF2"
"902","ARL4D","ENSG00000175906","ARF4L"
"903","ARL4D","ENSG00000175906","ARL6"
"904","ARF5","ENSG00000004059","-"
"905","ARF6","ENSG00000165527","-"
"906","ARG1","ENSG00000118520","-"
"907","ARG2","ENSG00000081181","-"
"908","RHOA","ENSG00000067560","ARH12"
"909","RHOA","ENSG00000067560","ARHA"
"910","RHOA","ENSG00000067560","EDFAOB"
"911","RHOA","ENSG00000067560","RHO12"
"912","RHOA","ENSG00000067560","RHOH12"
"913","RHOB","ENSG00000143878","ARH6"
"914","RHOB","ENSG00000143878","ARHB"
"915","RHOB","ENSG00000143878","MST081"
"916","RHOB","ENSG00000143878","MSTP081"
"917","RHOB","ENSG00000143878","RHOH6"
"918","RHOC","ENSG00000155366","ARH9"
"919","RHOC","ENSG00000155366","ARHC"
"920","RHOC","ENSG00000155366","H9"
"921","RHOC","ENSG00000155366","RHOH9"
"922","RND3","ENSG00000115963","ARHE"
"923","RND3","ENSG00000115963","Rho8"
"924","RND3","ENSG00000115963","RhoE"
"925","RND3","ENSG00000115963","memB"
"926","RHOG","ENSG00000177105","ARHG"
"927","ARHGAP1","ENSG00000175220","CDC42GAP"
"928","ARHGAP1","ENSG00000175220","RHOGAP"
"929","ARHGAP1","ENSG00000175220","RHOGAP1"
"930","ARHGAP1","ENSG00000175220","p50rhoGAP"
"931","ARHGAP5","ENSG00000100852","GFI2"
"932","ARHGAP5","ENSG00000100852","RhoGAP5"
"933","ARHGAP5","ENSG00000100852","p190-B"
"934","ARHGAP5","ENSG00000100852","p190BRhoGAP"
"935","ARHGAP6","ENSG00000047648","RHOGAP6"
"936","ARHGAP6","ENSG00000047648","RHOGAPX-1"
"937","ARHGDIA","ENSG00000141522","GDIA1"
"938","ARHGDIA","ENSG00000141522","HEL-S-47e"
"939","ARHGDIA","ENSG00000141522","NPHS8"
"940","ARHGDIA","ENSG00000141522","RHOGDI"
"941","ARHGDIA","ENSG00000141522","RHOGDI-1"
"942","ARHGDIB","ENSG00000111348","D4"
"943","ARHGDIB","ENSG00000111348","GDIA2"
"944","ARHGDIB","ENSG00000111348","GDID4"
"945","ARHGDIB","ENSG00000111348","LYGDI"
"946","ARHGDIB","ENSG00000111348","Ly-GDI"
"947","ARHGDIB","ENSG00000111348","RAP1GN1"
"948","ARHGDIB","ENSG00000111348","RhoGDI2"
"949","ARHGDIG","ENSG00000242173","RHOGDI-3"
"950","RHOH","ENSG00000168421","ARHH"
"951","RHOH","ENSG00000168421","TTF"
"952","ARL1","ENSG00000120805","ARFL1"
"953","PHOX2A","ENSG00000165462","ARIX"
"954","PHOX2A","ENSG00000165462","CFEOM2"
"955","PHOX2A","ENSG00000165462","FEOM2"
"956","PHOX2A","ENSG00000165462","NCAM2"
"957","PHOX2A","ENSG00000165462","PMX2A"
"958","ARL3","ENSG00000138175","ARFL3"
"959","ARL3","ENSG00000138175","JBTS35"
"960","ARL3","ENSG00000138175","RP83"
"961","ARNT","ENSG00000143437","HIF-1-beta"
"962","ARNT","ENSG00000143437","HIF-1beta"
"963","ARNT","ENSG00000143437","HIF1-beta"
"964","ARNT","ENSG00000143437","HIF1B"
"965","ARNT","ENSG00000143437","HIF1BETA"
"966","ARNT","ENSG00000143437","TANGO"
"967","ARNT","ENSG00000143437","bHLHe2"
"968","ARNTL","ENSG00000133794","BMAL1"
"969","ARNTL","ENSG00000133794","BMAL1c"
"970","ARNTL","ENSG00000133794","JAP3"
"971","ARNTL","ENSG00000133794","MOP3"
"972","ARNTL","ENSG00000133794","PASD3"
"973","ARNTL","ENSG00000133794","TIC"
"974","ARNTL","ENSG00000133794","bHLHe5"
"975","ARR3","ENSG00000120500","ARRX"
"976","ARR3","ENSG00000120500","MYP26"
"977","ARR3","ENSG00000120500","cArr"
"978","ARRB1","ENSG00000137486","ARB1"
"979","ARRB1","ENSG00000137486","ARR1"
"980","ARRB2","ENSG00000141480","ARB2"
"981","ARRB2","ENSG00000141480","ARR2"
"982","ARRB2","ENSG00000141480","BARR2"
"983","ARSA","ENSG00000100299","ASA"
"984","ARSA","ENSG00000100299","MLD"
"985","ARSB","ENSG00000113273","ASB"
"986","ARSB","ENSG00000113273","G4S"
"987","ARSB","ENSG00000113273","MPS6"
"988","STS","ENSG00000101846","ARSC"
"989","STS","ENSG00000101846","ARSC1"
"990","STS","ENSG00000101846","ASC"
"991","STS","ENSG00000101846","ES"
"992","STS","ENSG00000101846","SSDD"
"993","STS","ENSG00000101846","XLI"
"994","ARSD","ENSG00000006756","ASD"
"995","ARSL","ENSG00000157399","ARSE"
"996","ARSL","ENSG00000157399","ASE"
"997","ARSL","ENSG00000157399","CDPX"
"998","ARSL","ENSG00000157399","CDPX1"
"999","ARSL","ENSG00000157399","CDPXR"
"1000","ARSF","ENSG00000062096","ASF"
"1001","ART1","ENSG00000129744","ART2"
"1002","ART1","ENSG00000129744","ARTC1"
"1003","ART1","ENSG00000129744","CD296"
"1004","ART1","ENSG00000129744","RT6"
"1005","ART3","ENSG00000156219","ARTC3"
"1006","ART4","ENSG00000111339","ARTC4"
"1007","ART4","ENSG00000111339","CD297"
"1008","ART4","ENSG00000111339","DO"
"1009","ART4","ENSG00000111339","DO/ART4"
"1010","ART4","ENSG00000111339","DOK1"
"1011","ARVCF","ENSG00000099889","-"
"1012","ASAH1","ENSG00000104763","AC"
"1013","ASAH1","ENSG00000104763","ACDase"
"1014","ASAH1","ENSG00000104763","ASAH"
"1015","ASAH1","ENSG00000104763","PHP"
"1016","ASAH1","ENSG00000104763","PHP32"
"1017","ASAH1","ENSG00000104763","SMAPME"
"1018","ASCL1","ENSG00000139352","ASH1"
"1019","ASCL1","ENSG00000139352","HASH1"
"1020","ASCL1","ENSG00000139352","MASH1"
"1021","ASCL1","ENSG00000139352","bHLHa46"
"1022","ASCL2","ENSG00000183734","ASH2"
"1023","ASCL2","ENSG00000183734","HASH2"
"1024","ASCL2","ENSG00000183734","MASH2"
"1025","ASCL2","ENSG00000183734","bHLHa45"
"1026","ASGR1","ENSG00000141505","ASGPR"
"1027","ASGR1","ENSG00000141505","ASGPR1"
"1028","ASGR1","ENSG00000141505","CLEC4H1"
"1029","ASGR1","ENSG00000141505","HL-1"
"1030","ASGR2","ENSG00000161944","ASGP-R2"
"1031","ASGR2","ENSG00000161944","ASGPR2"
"1032","ASGR2","ENSG00000161944","CLEC4H2"
"1033","ASGR2","ENSG00000161944","HBXBP"
"1034","ASGR2","ENSG00000161944","HL-2"
"1035","ASIP","ENSG00000101440","AGSW"
"1036","ASIP","ENSG00000101440","AGTI"
"1037","ASIP","ENSG00000101440","AGTIL"
"1038","ASIP","ENSG00000101440","ASP"
"1039","ASIP","ENSG00000101440","SHEP9"
"1040","ASMT","ENSG00000196433","ASMTY"
"1041","ASMT","ENSG00000196433","HIOMT"
"1042","ASMT","ENSG00000196433","HIOMTY"
"1043","GET3","ENSG00000198356","ARSA-I"
"1044","GET3","ENSG00000198356","ARSA1"
"1045","GET3","ENSG00000198356","ASNA-I"
"1046","GET3","ENSG00000198356","ASNA1"
"1047","GET3","ENSG00000198356","TRC40"
"1048","ASPA","ENSG00000108381","ACY2"
"1049","ASPA","ENSG00000108381","ASP"
"1050","ASPH","ENSG00000198363","AAH"
"1051","ASPH","ENSG00000198363","BAH"
"1052","ASPH","ENSG00000198363","CASQ2BP1"
"1053","ASPH","ENSG00000198363","FDLAB"
"1054","ASPH","ENSG00000198363","HAAH"
"1055","ASPH","ENSG00000198363","JCTN"
"1056","ASPH","ENSG00000198363","junctin"
"1057","ASS1","ENSG00000130707","ASS"
"1058","ASS1","ENSG00000130707","CTLN1"
"1059","ASTN1","ENSG00000152092","ASTN"
"1060","SERPINC1","ENSG00000117601","AT3"
"1061","SERPINC1","ENSG00000117601","AT3D"
"1062","SERPINC1","ENSG00000117601","ATIII"
"1063","SERPINC1","ENSG00000117601","ATIII-R2"
"1064","SERPINC1","ENSG00000117601","ATIII-T1"
"1065","SERPINC1","ENSG00000117601","ATIII-T2"
"1066","SERPINC1","ENSG00000117601","THPH7"
"1067","ZFHX3","ENSG00000140836","ATBF1"
"1068","ZFHX3","ENSG00000140836","ATBT"
"1069","ZFHX3","ENSG00000140836","C16orf47"
"1070","ZFHX3","ENSG00000140836","ZFH-3"
"1071","ZFHX3","ENSG00000140836","ZNF927"
"1072","ATF1","ENSG00000123268","EWS-ATF1"
"1073","ATF1","ENSG00000123268","FUS/ATF-1"
"1074","ATF1","ENSG00000123268","TREB36"
"1075","ATF3","ENSG00000162772","-"
"1076","ATIC","ENSG00000138363","AICAR"
"1077","ATIC","ENSG00000138363","AICARFT"
"1078","ATIC","ENSG00000138363","HEL-S-70p"
"1079","ATIC","ENSG00000138363","IMPCHASE"
"1080","ATIC","ENSG00000138363","PURH"
"1081","ATM","ENSG00000149311","AT1"
"1082","ATM","ENSG00000149311","ATA"
"1083","ATM","ENSG00000149311","ATC"
"1084","ATM","ENSG00000149311","ATD"
"1085","ATM","ENSG00000149311","ATDC"
"1086","ATM","ENSG00000149311","ATE"
"1087","ATM","ENSG00000149311","TEL1"
"1088","ATM","ENSG00000149311","TELO1"
"1089","RERE","ENSG00000142599","ARG"
"1090","RERE","ENSG00000142599","ARP"
"1091","RERE","ENSG00000142599","ATN1L"
"1092","RERE","ENSG00000142599","DNB1"
"1093","RERE","ENSG00000142599","NEDBEH"
"1094","ATOH1","ENSG00000172238","ATH1"
"1095","ATOH1","ENSG00000172238","HATH1"
"1096","ATOH1","ENSG00000172238","MATH-1"
"1097","ATOH1","ENSG00000172238","bHLHa14"
"1098","ATOX1","ENSG00000177556","ATX1"
"1099","ATOX1","ENSG00000177556","HAH1"
"1100","ATP1A1","ENSG00000163399","CMT2DD"
"1101","ATP1A1","ENSG00000163399","HOMGSMR2"
"1102","ATP1A2","ENSG00000018625","FHM2"
"1103","ATP1A2","ENSG00000018625","MHP2"
"1104","ATP12A","ENSG00000075673","ATP1AL1"
"1105","ATP12A","ENSG00000075673","H-K-ATPase"
"1106","ATP12A","ENSG00000075673","HK"
"1107","ATP1A4","ENSG00000132681","ATP1A1"
"1108","ATP1A4","ENSG00000132681","ATP1AL2"
"1109","ATP1B1","ENSG00000143153","ATP1B"
"1110","ATP1B2","ENSG00000129244","AMOG"
"1111","ATP1B3","ENSG00000069849","ATPB-3"
"1112","ATP1B3","ENSG00000069849","CD298"
"1113","ATP2A1","ENSG00000196296","ATP2A"
"1114","ATP2A1","ENSG00000196296","SERCA1"
"1115","ATP2A2","ENSG00000174437","ATP2B"
"1116","ATP2A2","ENSG00000174437","DAR"
"1117","ATP2A2","ENSG00000174437","DD"
"1118","ATP2A2","ENSG00000174437","SERCA2"
"1119","ATP2A3","ENSG00000074370","SERCA3"
"1120","ATP2B1","ENSG00000070961","PMCA1"
"1121","ATP2B1","ENSG00000070961","PMCA1kb"
"1122","ATP2B2","ENSG00000157087","PMCA2"
"1123","ATP2B2","ENSG00000157087","PMCA2a"
"1124","ATP2B2","ENSG00000157087","PMCA2i"
"1125","ATP2B3","ENSG00000067842","CFAP39"
"1126","ATP2B3","ENSG00000067842","CLA2"
"1127","ATP2B3","ENSG00000067842","OPCA"
"1128","ATP2B3","ENSG00000067842","PMCA3"
"1129","ATP2B3","ENSG00000067842","PMCA3a"
"1130","ATP2B3","ENSG00000067842","SCAX1"
"1131","ATP2B4","ENSG00000058668","ATP2B2"
"1132","ATP2B4","ENSG00000058668","MXRA1"
"1133","ATP2B4","ENSG00000058668","PMCA4"
